siros_sg_empresa_icao;siros_nr_voo;siros_sg_icao_origem;siros_sg_icao_destino;siros_cd_tipo_servico;siros_dt_partida_prevista_bsb;siros_dt_chegada_prevista_bsb;vra_nm_empresa;vra_nm_aerodromo_origem;vra_nm_municipio_origem;vra_nm_aerodromo_destino;vra_nm_municipio_destino;vra_dt_partida_real;vra_dt_chegada_real;vra_sn_cancelado;vra_sn_atraso_maior_30min;vra_nr_min_atraso_partida;vra_nr_min_atraso_chegada;estatistica_matricula;estatistica_cd_di;reg_voo_matricula;origem_ds_ceu_menos_4;origem_ds_ceu_menos_3;origem_ds_ceu_menos_2;origem_ds_ceu_menos_1;origem_ds_ceu;origem_ds_ceu_mais_1;origem_ds_ceu_mais_2;origem_ds_ceu_mais_3;origem_ds_ceu_mais_4;origem_ds_tempo_menos_4;origem_ds_tempo_menos_3;origem_ds_tempo_menos_2;origem_ds_tempo_menos_1;origem_ds_tempo;origem_ds_tempo_mais_1;origem_ds_tempo_mais_2;origem_ds_tempo_mais_3;origem_ds_tempo_mais_4;origem_cd_status_menos_4;origem_cd_status_menos_3;origem_cd_status_menos_2;origem_cd_status_menos_1;origem_cd_status;origem_cd_status_mais_1;origem_cd_status_mais_2;origem_cd_status_mais_3;origem_cd_status_mais_4;destino_ds_ceu_menos_4;destino_ds_ceu_menos_3;destino_ds_ceu_menos_2;destino_ds_ceu_menos_1;destino_ds_ceu;destino_ds_ceu_mais_1;destino_ds_ceu_mais_2;destino_ds_ceu_mais_3;destino_ds_ceu_mais_4;destino_ds_tempo_menos_4;destino_ds_tempo_menos_3;destino_ds_tempo_menos_2;destino_ds_tempo_menos_1;destino_ds_tempo;destino_ds_tempo_mais_1;destino_ds_tempo_mais_2;destino_ds_tempo_mais_3;destino_ds_tempo_mais_4;destino_cd_status_menos_4;destino_cd_status_menos_3;destino_cd_status_menos_2;destino_cd_status_menos_1;destino_cd_status;destino_cd_status_mais_1;destino_cd_status_mais_2;destino_cd_status_mais_3;destino_cd_status_mais_4
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4076;SBSI;SBKP;J;06/11/2024 18:10;06/11/2024 20:30;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PRESIDENTE JOÃO BATISTA FIGUEIREDO;SINOP;VIRACOPOS;CAMPINAS;06/11/2024 18:44;06/11/2024 21:03;0.0;1.0;34.0;33.0;YRR ;0;PRYRR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;gw;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4079;SBKP;SBRF;J;06/11/2024 06:10;06/11/2024 09:10;AZUL LINHAS AÉREAS BRASILEIRAS S/A;VIRACOPOS;CAMPINAS;GUARARAPES - GILBERTO FREYRE;RECIFE;06/11/2024 06:08;06/11/2024 08:58;0.0;0.0;-2.0;-12.0;YJD ;0;PRYJD;;;;;nublado;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
AZU;4081;SBCF;SBIP;J;06/11/2024 09:00;06/11/2024 09:45;AZUL LINHAS AÉREAS BRASILEIRAS S/A;TANCREDO NEVES;CONFINS;USIMINAS;SANTANA DO PARAÍSO;06/11/2024 11:18;06/11/2024 11:58;0.0;1.0;138.0;133.0;TKI ;0;PRAQT;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4081;SBCF;SBIP;J;06/11/2024 09:00;06/11/2024 09:45;AZUL LINHAS AÉREAS BRASILEIRAS S/A;TANCREDO NEVES;CONFINS;USIMINAS;SANTANA DO PARAÍSO;06/11/2024 11:18;06/11/2024 11:58;0.0;1.0;138.0;133.0;TKI ;0;PRTKI;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4082;SBCF;SBKP;J;06/11/2024 19:40;06/11/2024 20:55;AZUL LINHAS AÉREAS BRASILEIRAS S/A;TANCREDO NEVES;CONFINS;VIRACOPOS;CAMPINAS;06/11/2024 20:28;06/11/2024 21:34;0.0;1.0;48.0;39.0;YYJ ;0;PRYYJ;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4086;SBCY;SBCT;J;06/11/2024 18:00;06/11/2024 20:05;AZUL LINHAS AÉREAS BRASILEIRAS S/A;MARECHAL RONDON;VÁRZEA GRANDE;AFONSO PENA;SÃO JOSÉ DOS PINHAIS;06/11/2024 17:50;06/11/2024 20:10;0.0;0.0;-10.0;5.0;AXN ;0;PRAXN;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4087;SBGL;SBKP;J;06/11/2024 17:30;06/11/2024 18:45;AZUL LINHAS AÉREAS BRASILEIRAS S/A;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;VIRACOPOS;CAMPINAS;06/11/2024 17:37;06/11/2024 18:45;0.0;0.0;7.0;0.0;AEU ;0;PSAEU;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Trovoada;;;;;;;;;g;;;;
AZU;4088;SBMA;SBCF;J;06/11/2024 02:45;06/11/2024 05:15;AZUL LINHAS AÉREAS BRASILEIRAS S/A;JOÃO CORREA DA ROCHA;MARABÁ;TANCREDO NEVES;CONFINS;06/11/2024 02:39;06/11/2024 05:11;0.0;0.0;-6.0;-4.0;YRO ;0;PRYRO;;;;;Claro;;;;;;;;;Fumaça;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4089;SBRF;SBSP;J;06/11/2024 08:15;06/11/2024 11:35;AZUL LINHAS AÉREAS BRASILEIRAS S/A;GUARARAPES - GILBERTO FREYRE;RECIFE;CONGONHAS;SÃO PAULO;06/11/2024 08:10;06/11/2024 11:40;0.0;0.0;-5.0;5.0;YRB ;0;PRYRB;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4090;SBFI;SBCT;J;06/11/2024 13:50;06/11/2024 14:55;AZUL LINHAS AÉREAS BRASILEIRAS S/A;CATARATAS;FOZ DO IGUAÇU;AFONSO PENA;SÃO JOSÉ DOS PINHAIS;06/11/2024 13:53;06/11/2024 14:54;0.0;0.0;3.0;-1.0;AXF ;0;PRAXF;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4091;SBFN;SBRF;J;06/11/2024 15:05;06/11/2024 16:40;AZUL LINHAS AÉREAS BRASILEIRAS S/A;FERNANDO DE NORONHA;FERNANDO DE NORONHA;GUARARAPES - GILBERTO FREYRE;RECIFE;06/11/2024 14:47;06/11/2024 16:19;0.0;0.0;-18.0;-21.0;AKO ;0;PRAKO;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SBAX;SNPD;J;06/11/2024 13:50;06/11/2024 14:25;AZUL LINHAS AÉREAS BRASILEIRAS S/A;ROMEU ZEMA;ARAXÁ;PATOS DE MINAS;PATOS DE MINAS;06/11/2024 14:25;06/11/2024 14:57;0.0;1.0;35.0;32.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;gw;;;;
AZU;4095;SBCF;SBAX;J;06/11/2024 12:15;06/11/2024 13:20;AZUL LINHAS AÉREAS BRASILEIRAS S/A;TANCREDO NEVES;CONFINS;ROMEU ZEMA;ARAXÁ;06/11/2024 12:49;06/11/2024 13:59;0.0;1.0;34.0;39.0;AKM ;0;PRAKM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4095;SNPD;SBCF;J;06/11/2024 14:55;06/11/2024 16:00;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PATOS DE MINAS;PATOS DE MINAS;TANCREDO NEVES;CONFINS;06/11/2024 15:24;06/11/2024 16:20;0.0;0.0;29.0;20.0;AKM ;0;PRAKM;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
AZU;4097;SBRJ;SBSP;J;06/11/2024 18:00;06/11/2024 19:10;AZUL LINHAS AÉREAS BRASILEIRAS S/A;SANTOS DUMONT;RIO DE JANEIRO;CONGONHAS;SÃO PAULO;06/11/2024 17:56;06/11/2024 19:15;0.0;0.0;-4.0;5.0;AXO ;0;PRAXO;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;
AZU;4098;SBCF;SBIP;J;06/11/2024 11:30;06/11/2024 12:15;AZUL LINHAS AÉREAS BRASILEIRAS S/A;TANCREDO NEVES;CONFINS;USIMINAS;SANTANA DO PARAÍSO;06/11/2024 14:37;06/11/2024 15:22;0.0;1.0;187.0;187.0;AQT ;0;PRAQT;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4099;SBKP;SBSR;J;06/11/2024 23:00;07/11/2024 00:15;AZUL LINHAS AÉREAS BRASILEIRAS S/A;VIRACOPOS;CAMPINAS;PROFESSOR ERIBERTO MANOEL REINO;SÃO JOSÉ DO RIO PRETO;06/11/2024 22:53;07/11/2024 00:15;0.0;0.0;-7.0;0.0;AKF ;0;PRAKF;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
AZU;4100;SBFZ;SBBE;J;06/11/2024 09:40;06/11/2024 11:35;AZUL LINHAS AÉREAS BRASILEIRAS S/A;PINTO MARTINS;FORTALEZA;INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO;BELÉM;06/11/2024 10:46;06/11/2024 12:40;0.0;1.0;66.0;65.0;YYK ;0;PRYYK;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
